t, Pond Storage (m3),t, Pond Outflow (m3/day),t, Pond Inflow (m3/day),t, Rain (mm/day)
40245.00000,0,40245.00000,0,40245.00000,0,40245.00000,0
40245.01000,0,40245.01000,0,40245.01000,0,40245.01000,0
40245.02000,0,40245.02000,0,40245.02000,0,40245.02000,0
40245.03000,0,40245.03000,0,40245.03000,0,40245.03000,0
40245.04000,0,40245.04000,0,40245.04000,0,40245.04000,0
40245.05000,0,40245.05000,0,40245.05000,0,40245.05000,0
40245.06000,0,40245.06000,0,40245.06000,0,40245.06000,0
40245.07000,0,40245.07000,0,40245.07000,0,40245.07000,0
40245.08000,0,40245.08000,0,40245.08000,0,40245.08000,0
40245.09000,0,40245.09000,0,40245.09000,0,40245.09000,0
40245.10000,0,40245.10000,0,40245.10000,0,40245.10000,0
40245.11000,0,40245.11000,0,40245.11000,0,40245.11000,0
40245.12000,0,40245.12000,0,40245.12000,0,40245.12000,0
40245.13000,0,40245.13000,0,40245.13000,0,40245.13000,0
40245.14000,0,40245.14000,0,40245.14000,0,40245.14000,0
40245.15000,0,40245.15000,0,40245.15000,0,40245.15000,0
40245.16000,0,40245.16000,0,40245.16000,0,40245.16000,0
40245.17000,0,40245.17000,0,40245.17000,0,40245.17000,0
40245.18000,0,40245.18000,0,40245.18000,0,40245.18000,0
40245.19000,0,40245.19000,0,40245.19000,0,40245.19000,0
40245.20000,0,40245.20000,0,40245.20000,0,40245.20000,0
40245.21000,0,40245.21000,0,40245.21000,0,40245.21000,0
40245.22000,0,40245.22000,0,40245.22000,0,40245.22000,0
40245.23000,0,40245.23000,0,40245.23000,0,40245.23000,0
40245.24000,0,40245.24000,0,40245.24000,0,40245.24000,0
40245.25000,0,40245.25000,0,40245.25000,0,40245.25000,0
40245.26000,0,40245.26000,0,40245.26000,0,40245.26000,0
40245.27000,0,40245.27000,0,40245.27000,0,40245.27000,0
40245.28000,0,40245.28000,0,40245.28000,0,40245.28000,0
40245.29000,0,40245.29000,0,40245.29000,0,40245.29000,0
40245.30000,0,40245.30000,0,40245.30000,0,40245.30000,0
40245.31000,0,40245.31000,0,40245.31000,0,40245.31000,0
40245.32000,0,40245.32000,0,40245.32000,0,40245.32000,0
40245.33000,0,40245.33000,0,40245.33000,0,40245.33000,0
40245.34000,0,40245.34000,0,40245.34000,0,40245.34000,0
40245.35000,0,40245.35000,0,40245.35000,0,40245.35000,0
40245.36000,0,40245.36000,0,40245.36000,0,40245.36000,0
40245.37000,0,40245.37000,0,40245.37000,0,40245.37000,0
40245.38000,0,40245.38000,0,40245.38000,0,40245.38000,0
40245.39000,0,40245.39000,0,40245.39000,0,40245.39000,0
40245.40000,0,40245.40000,0,40245.40000,0,40245.40000,0
40245.41000,0,40245.41000,0,40245.41000,0,40245.41000,0
40245.42000,0,40245.42000,0,40245.42000,0,40245.42000,0
40245.43000,0,40245.43000,0,40245.43000,0,40245.43000,0
40245.44000,0,40245.44000,0,40245.44000,0,40245.44000,0
40245.45000,0,40245.45000,0,40245.45000,0,40245.45000,0
40245.46000,0,40245.46000,0,40245.46000,0,40245.46000,0
40245.47000,0,40245.47000,0,40245.47000,0,40245.47000,0
40245.48000,0,40245.48000,0,40245.48000,0,40245.48000,0
40245.49000,0,40245.49000,0,40245.49000,0,40245.49000,0
40245.50000,0,40245.50000,0,40245.50000,0,40245.50000,0
40245.51000,0,40245.51000,0,40245.51000,0,40245.51000,0
40245.52000,0,40245.52000,0,40245.52000,0,40245.52000,0
40245.53000,0,40245.53000,0,40245.53000,0,40245.53000,0
40245.54000,0,40245.54000,0,40245.54000,0,40245.54000,0
40245.55000,0,40245.55000,0,40245.55000,0,40245.55000,0
40245.56000,0,40245.56000,0,40245.56000,0,40245.56000,0
40245.57000,0,40245.57000,0,40245.57000,0,40245.57000,0
40245.58000,0,40245.58000,0,40245.58000,0,40245.58000,0
40245.59000,0,40245.59000,0,40245.59000,0,40245.59000,0
40245.60000,0,40245.60000,0,40245.60000,0,40245.60000,0
40245.61000,0,40245.61000,0,40245.61000,0,40245.61000,0
40245.62000,0,40245.62000,0,40245.62000,0,40245.62000,0
40245.63000,0,40245.63000,0,40245.63000,0,40245.63000,0
40245.64000,0,40245.64000,0,40245.64000,0,40245.64000,0
40245.65000,0,40245.65000,0,40245.65000,0,40245.65000,0
40245.66000,0,40245.66000,0,40245.66000,0,40245.66000,0
40245.67000,0,40245.67000,0,40245.67000,0,40245.67000,0
40245.68000,0,40245.68000,0,40245.68000,0,40245.68000,0
40245.69000,0,40245.69000,0,40245.69000,0,40245.69000,0
40245.70000,0,40245.70000,0,40245.70000,0,40245.70000,0
40245.71000,0,40245.71000,0,40245.71000,0,40245.71000,0
40245.72000,0,40245.72000,0,40245.72000,0,40245.72000,0
40245.73000,0,40245.73000,0,40245.73000,0,40245.73000,0
40245.74000,0,40245.74000,0,40245.74000,0,40245.74000,0
40245.75000,0,40245.75000,0,40245.75000,0,40245.75000,0
40245.76000,0,40245.76000,0,40245.76000,0,40245.76000,0
40245.77000,0,40245.77000,0,40245.77000,0,40245.77000,0
40245.78000,0,40245.78000,0,40245.78000,0,40245.78000,0
40245.79000,0,40245.79000,0,40245.79000,0,40245.79000,0
40245.80000,0,40245.80000,0,40245.80000,0,40245.80000,0
40245.81000,0,40245.81000,0,40245.81000,0,40245.81000,0
40245.82000,0,40245.82000,0,40245.82000,0,40245.82000,0
40245.83000,0,40245.83000,0,40245.83000,0,40245.83000,0
40245.84000,0,40245.84000,0,40245.84000,0,40245.84000,0
40245.85000,0,40245.85000,0,40245.85000,0,40245.85000,0
40245.86000,0,40245.86000,0,40245.86000,0,40245.86000,0
40245.87000,0,40245.87000,0,40245.87000,0,40245.87000,0
40245.88000,0,40245.88000,0,40245.88000,0,40245.88000,0
40245.89000,0,40245.89000,0,40245.89000,0,40245.89000,0
40245.90000,0,40245.90000,0,40245.90000,0,40245.90000,0
40245.91000,0,40245.91000,0,40245.91000,0,40245.91000,0
40245.92000,0,40245.92000,0,40245.92000,0,40245.92000,0
40245.93000,0,40245.93000,0,40245.93000,0,40245.93000,0
40245.94000,0,40245.94000,0,40245.94000,0,40245.94000,0
40245.95000,0,40245.95000,0,40245.95000,0,40245.95000,0
40245.96000,0,40245.96000,0,40245.96000,0,40245.96000,0
40245.97000,0,40245.97000,0,40245.97000,0,40245.97000,0
40245.98000,0,40245.98000,0,40245.98000,0,40245.98000,0
40245.99000,0,40245.99000,0,40245.99000,0,40245.99000,0
40246.00000,0,40246.00000,0,40246.00000,0,40246.00000,0
40246.01000,0,40246.01000,0,40246.01000,0,40246.01000,0
40246.02000,0,40246.02000,0,40246.02000,0,40246.02000,0
40246.03000,0,40246.03000,0,40246.03000,0,40246.03000,0
40246.04000,0,40246.04000,0,40246.04000,0,40246.04000,0
40246.05000,0,40246.05000,0,40246.05000,0,40246.05000,0
40246.06000,0,40246.06000,0,40246.06000,0,40246.06000,0
40246.07000,0,40246.07000,0,40246.07000,0,40246.07000,0
40246.08000,0,40246.08000,0,40246.08000,0,40246.08000,0
40246.09000,0,40246.09000,0,40246.09000,0,40246.09000,0
40246.10000,0,40246.10000,0,40246.10000,0,40246.10000,0
40246.11000,0,40246.11000,0,40246.11000,0,40246.11000,0
40246.12000,0,40246.12000,0,40246.12000,0,40246.12000,0
40246.13000,0,40246.13000,0,40246.13000,0,40246.13000,0
40246.14000,0,40246.14000,0,40246.14000,0,40246.14000,0
40246.15000,0,40246.15000,0,40246.15000,0,40246.15000,0
40246.16000,0,40246.16000,0,40246.16000,0,40246.16000,0
40246.17000,0,40246.17000,0,40246.17000,0,40246.17000,0
40246.18000,0,40246.18000,0,40246.18000,0,40246.18000,0
40246.19000,0,40246.19000,0,40246.19000,0,40246.19000,0
40246.20000,0,40246.20000,0,40246.20000,0,40246.20000,0
40246.21000,0,40246.21000,0,40246.21000,0,40246.21000,0
40246.22000,0,40246.22000,0,40246.22000,0,40246.22000,0
40246.23000,0,40246.23000,0,40246.23000,0,40246.23000,0
40246.24000,0,40246.24000,0,40246.24000,0,40246.24000,0
40246.25000,0,40246.25000,0,40246.25000,0,40246.25000,0
40246.26000,0,40246.26000,0,40246.26000,0,40246.26000,0
40246.27000,0,40246.27000,0,40246.27000,0,40246.27000,0
40246.28000,0,40246.28000,0,40246.28000,0,40246.28000,0
40246.29000,0,40246.29000,0,40246.29000,0,40246.29000,0
40246.30000,0,40246.30000,0,40246.30000,0,40246.30000,0
40246.31000,0,40246.31000,0,40246.31000,0,40246.31000,0
40246.32000,0,40246.32000,0,40246.32000,0,40246.32000,0
40246.33000,0,40246.33000,0,40246.33000,0,40246.33000,0
40246.34000,0,40246.34000,0,40246.34000,0,40246.34000,0
40246.35000,0,40246.35000,0,40246.35000,0,40246.35000,0
40246.36000,0,40246.36000,0,40246.36000,0,40246.36000,0
40246.37000,0,40246.37000,0,40246.37000,0,40246.37000,0
40246.38000,0,40246.38000,0,40246.38000,0,40246.38000,0
40246.39000,0,40246.39000,0,40246.39000,0,40246.39000,0
40246.40000,0,40246.40000,0,40246.40000,0,40246.40000,0
40246.41000,0,40246.41000,0,40246.41000,0,40246.41000,0
40246.42000,0,40246.42000,0,40246.42000,0,40246.42000,0
40246.43000,0,40246.43000,0,40246.43000,0,40246.43000,0
40246.44000,0,40246.44000,0,40246.44000,0,40246.44000,0
40246.45000,0,40246.45000,0,40246.45000,0,40246.45000,0
40246.46000,0,40246.46000,0,40246.46000,0,40246.46000,0
40246.47000,0,40246.47000,0,40246.47000,0,40246.47000,0
40246.48000,0,40246.48000,0,40246.48000,0,40246.48000,0
40246.49000,0,40246.49000,0,40246.49000,0,40246.49000,0
40246.50000,0,40246.50000,0,40246.50000,0,40246.50000,0
40246.51000,0,40246.51000,0,40246.51000,0,40246.51000,0
40246.52000,0,40246.52000,0,40246.52000,0,40246.52000,0
40246.53000,0,40246.53000,0,40246.53000,0,40246.53000,0
40246.54000,0,40246.54000,0,40246.54000,0,40246.54000,0
40246.55000,0,40246.55000,0,40246.55000,0,40246.55000,0
40246.56000,0,40246.56000,0,40246.56000,0,40246.56000,0
40246.57000,0,40246.57000,0,40246.57000,0,40246.57000,0
40246.58000,0,40246.58000,0,40246.58000,0,40246.58000,0
40246.59000,0,40246.59000,0,40246.59000,0,40246.59000,0
40246.60000,0,40246.60000,0,40246.60000,0,40246.60000,0
40246.61000,0,40246.61000,0,40246.61000,0,40246.61000,0
40246.62000,0,40246.62000,0,40246.62000,0,40246.62000,0
40246.63000,0,40246.63000,0,40246.63000,0,40246.63000,0
40246.64000,0,40246.64000,0,40246.64000,0,40246.64000,0
40246.65000,0,40246.65000,0,40246.65000,0,40246.65000,0
40246.66000,0,40246.66000,0,40246.66000,0,40246.66000,0
40246.67000,0,40246.67000,0,40246.67000,0,40246.67000,0
40246.68000,0,40246.68000,0,40246.68000,0,40246.68000,0
40246.69000,0,40246.69000,0,40246.69000,0,40246.69000,0
40246.70000,0,40246.70000,0,40246.70000,0,40246.70000,0
40246.71000,0,40246.71000,0,40246.71000,0,40246.71000,0
40246.72000,0,40246.72000,0,40246.72000,0,40246.72000,0
40246.73000,0,40246.73000,0,40246.73000,0,40246.73000,0
40246.74000,0,40246.74000,0,40246.74000,0,40246.74000,0
40246.75000,0,40246.75000,0,40246.75000,0,40246.75000,0
40246.76000,0,40246.76000,0,40246.76000,0,40246.76000,0
40246.77000,0,40246.77000,0,40246.77000,0,40246.77000,0
40246.78000,0,40246.78000,0,40246.78000,0,40246.78000,0
40246.79000,0,40246.79000,0,40246.79000,0,40246.79000,0
40246.80000,0,40246.80000,0,40246.80000,0,40246.80000,0
40246.81000,0,40246.81000,0,40246.81000,0,40246.81000,0
40246.82000,0,40246.82000,0,40246.82000,0,40246.82000,0
40246.83000,0,40246.83000,0,40246.83000,0,40246.83000,0
40246.84000,0,40246.84000,0,40246.84000,0,40246.84000,0
40246.85000,0,40246.85000,0,40246.85000,0,40246.85000,0
40246.86000,0,40246.86000,0,40246.86000,0,40246.86000,0
40246.87000,0,40246.87000,0,40246.87000,0,40246.87000,0
40246.88000,0,40246.88000,0,40246.88000,0,40246.88000,0
40246.89000,0,40246.89000,0,40246.89000,0,40246.89000,0
40246.90000,0,40246.90000,0,40246.90000,0,40246.90000,0
40246.91000,0,40246.91000,0,40246.91000,0,40246.91000,0
40246.92000,0,40246.92000,0,40246.92000,0,40246.92000,0
40246.93000,0,40246.93000,0,40246.93000,0,40246.93000,0
40246.94000,0,40246.94000,0,40246.94000,0,40246.94000,0
40246.95000,0,40246.95000,0,40246.95000,0,40246.95000,0
40246.96000,0,40246.96000,0,40246.96000,0,40246.96000,0
40246.97000,0,40246.97000,0,40246.97000,0,40246.97000,0
40246.98000,0,40246.98000,0,40246.98000,0,40246.98000,0
40246.99000,0,40246.99000,0,40246.99000,0,40246.99000,0
40247.00000,0,40247.00000,0,40247.00000,0,40247.00000,0
40247.01000,0,40247.01000,0,40247.01000,0,40247.01000,0
40247.02000,0,40247.02000,0,40247.02000,0,40247.02000,0
40247.03000,0,40247.03000,0,40247.03000,0,40247.03000,0
40247.04000,0,40247.04000,0,40247.04000,0,40247.04000,0
40247.05000,0,40247.05000,0,40247.05000,0,40247.05000,0
40247.06000,0,40247.06000,0,40247.06000,0,40247.06000,0
40247.07000,0,40247.07000,0,40247.07000,0,40247.07000,0
40247.08000,0,40247.08000,0,40247.08000,0,40247.08000,0
40247.09000,0,40247.09000,0,40247.09000,0,40247.09000,0
40247.10000,0,40247.10000,0,40247.10000,0,40247.10000,0
40247.11000,0,40247.11000,0,40247.11000,0,40247.11000,0
40247.12000,0,40247.12000,0,40247.12000,0,40247.12000,0
40247.13000,0,40247.13000,0,40247.13000,0,40247.13000,0
40247.14000,0,40247.14000,0,40247.14000,0,40247.14000,0
40247.15000,0,40247.15000,0,40247.15000,0,40247.15000,0
40247.16000,0,40247.16000,0,40247.16000,0,40247.16000,0
40247.17000,0,40247.17000,0,40247.17000,0,40247.17000,0
40247.18000,0,40247.18000,0,40247.18000,0,40247.18000,0
40247.19000,0,40247.19000,0,40247.19000,0,40247.19000,0
40247.20000,0,40247.20000,0,40247.20000,0,40247.20000,0
40247.21000,0,40247.21000,0,40247.21000,0,40247.21000,0
40247.22000,0,40247.22000,0,40247.22000,0,40247.22000,0
40247.23000,0,40247.23000,0,40247.23000,0,40247.23000,0
40247.24000,0,40247.24000,0,40247.24000,0,40247.24000,0
40247.25000,0,40247.25000,0,40247.25000,0,40247.25000,0
40247.26000,0,40247.26000,0,40247.26000,0,40247.26000,0
40247.27000,0,40247.27000,0,40247.27000,0,40247.27000,0
40247.28000,0,40247.28000,0,40247.28000,0,40247.28000,0
40247.29000,0,40247.29000,0,40247.29000,0,40247.29000,0
40247.30000,0,40247.30000,0,40247.30000,0,40247.30000,0
40247.31000,0,40247.31000,0,40247.31000,0,40247.31000,0
40247.32000,0,40247.32000,0,40247.32000,0,40247.32000,0
40247.33000,0,40247.33000,0,40247.33000,0,40247.33000,0
40247.34000,0,40247.34000,0,40247.34000,0,40247.34000,0
40247.35000,0,40247.35000,0,40247.35000,0,40247.35000,0
40247.36000,0,40247.36000,0,40247.36000,0,40247.36000,0
40247.37000,0,40247.37000,0,40247.37000,0,40247.37000,0
40247.38000,0,40247.38000,0,40247.38000,0,40247.38000,0
40247.39000,0,40247.39000,0,40247.39000,0,40247.39000,0
40247.40000,0,40247.40000,0,40247.40000,0,40247.40000,0
40247.41000,0,40247.41000,0,40247.41000,0,40247.41000,0
40247.42000,0,40247.42000,0,40247.42000,0,40247.42000,0
40247.43000,0,40247.43000,0,40247.43000,0,40247.43000,0
40247.44000,0,40247.44000,0,40247.44000,0,40247.44000,0
40247.45000,0,40247.45000,0,40247.45000,0,40247.45000,0
40247.46000,0,40247.46000,0,40247.46000,0,40247.46000,0
40247.47000,0,40247.47000,0,40247.47000,0,40247.47000,0
40247.48000,0,40247.48000,0,40247.48000,0,40247.48000,0
40247.49000,0,40247.49000,0,40247.49000,0,40247.49000,0
40247.50000,0,40247.50000,0,40247.50000,0,40247.50000,0
40247.51000,0,40247.51000,0,40247.51000,0,40247.51000,0
40247.52000,0,40247.52000,0,40247.52000,0,40247.52000,0
40247.53000,0,40247.53000,0,40247.53000,0,40247.53000,0
40247.54000,0,40247.54000,0,40247.54000,0,40247.54000,0
40247.55000,0,40247.55000,0,40247.55000,0,40247.55000,0
40247.56000,0,40247.56000,0,40247.56000,0,40247.56000,0
40247.57000,0,40247.57000,0,40247.57000,0,40247.57000,0
40247.58000,0,40247.58000,0,40247.58000,0,40247.58000,0
40247.59000,0,40247.59000,0,40247.59000,0,40247.59000,0
40247.60000,0,40247.60000,0,40247.60000,0,40247.60000,0
40247.61000,0,40247.61000,0,40247.61000,0,40247.61000,0
40247.62000,0,40247.62000,0,40247.62000,0,40247.62000,0
40247.63000,0,40247.63000,0,40247.63000,0,40247.63000,0
40247.64000,0,40247.64000,0,40247.64000,0,40247.64000,0
40247.65000,0,40247.65000,0,40247.65000,0,40247.65000,0
40247.66000,0,40247.66000,0,40247.66000,0,40247.66000,0
40247.67000,0,40247.67000,0,40247.67000,0,40247.67000,0
40247.68000,0,40247.68000,0,40247.68000,0,40247.68000,0
40247.69000,0,40247.69000,0,40247.69000,0,40247.69000,0
40247.70000,0,40247.70000,0,40247.70000,0,40247.70000,0
40247.71000,0,40247.71000,0,40247.71000,0,40247.71000,0
40247.72000,0,40247.72000,0,40247.72000,0,40247.72000,0
40247.73000,0,40247.73000,0,40247.73000,0,40247.73000,0
40247.74000,0,40247.74000,0,40247.74000,0,40247.74000,0
40247.75000,0,40247.75000,0,40247.75000,0,40247.75000,0
40247.76000,0,40247.76000,0,40247.76000,0,40247.76000,0
40247.77000,0,40247.77000,0,40247.77000,0,40247.77000,0
40247.78000,0,40247.78000,0,40247.78000,0,40247.78000,0
40247.79000,0,40247.79000,0,40247.79000,0,40247.79000,0
40247.80000,0,40247.80000,0,40247.80000,0,40247.80000,0
40247.81000,0,40247.81000,0,40247.81000,0,40247.81000,0
40247.82000,0,40247.82000,0,40247.82000,0,40247.82000,0
40247.83000,0,40247.83000,0,40247.83000,0,40247.83000,0
40247.84000,0,40247.84000,0,40247.84000,0,40247.84000,0
40247.85000,0,40247.85000,0,40247.85000,0,40247.85000,0
40247.86000,0,40247.86000,0,40247.86000,0,40247.86000,0
40247.87000,0,40247.87000,0,40247.87000,0,40247.87000,0
40247.88000,0,40247.88000,0,40247.88000,0,40247.88000,0
40247.89000,0,40247.89000,0,40247.89000,0,40247.89000,0
40247.90000,0,40247.90000,0,40247.90000,0,40247.90000,0
40247.91000,0,40247.91000,0,40247.91000,0,40247.91000,0
40247.92000,0,40247.92000,0,40247.92000,0,40247.92000,0
40247.93000,0,40247.93000,0,40247.93000,0,40247.93000,0
40247.94000,0,40247.94000,0,40247.94000,0,40247.94000,0
40247.95000,0,40247.95000,0,40247.95000,0,40247.95000,0
40247.96000,0,40247.96000,0,40247.96000,0,40247.96000,0
40247.97000,0,40247.97000,0,40247.97000,0,40247.97000,0
40247.98000,0,40247.98000,0,40247.98000,0,40247.98000,0
40247.99000,0,40247.99000,0,40247.99000,0,40247.99000,0
40248.00000,0,40248.00000,0,40248.00000,0,40248.00000,0
40248.01000,0,40248.01000,0,40248.01000,0,40248.01000,0
40248.02000,0,40248.02000,0,40248.02000,0,40248.02000,0
40248.03000,0,40248.03000,0,40248.03000,0,40248.03000,0
40248.04000,0,40248.04000,0,40248.04000,0,40248.04000,0
40248.05000,0,40248.05000,0,40248.05000,0,40248.05000,0
40248.06000,0,40248.06000,0,40248.06000,0,40248.06000,0
40248.07000,0,40248.07000,0,40248.07000,0,40248.07000,0
40248.08000,0,40248.08000,0,40248.08000,0,40248.08000,0
40248.09000,0,40248.09000,0,40248.09000,0,40248.09000,0
40248.10000,0,40248.10000,0,40248.10000,0,40248.10000,0
40248.11000,0,40248.11000,0,40248.11000,0,40248.11000,0
40248.12000,0,40248.12000,0,40248.12000,0,40248.12000,0
40248.13000,0,40248.13000,0,40248.13000,0,40248.13000,0
40248.14000,0,40248.14000,0,40248.14000,0,40248.14000,0
40248.15000,0,40248.15000,0,40248.15000,0,40248.15000,0
40248.16000,0,40248.16000,0,40248.16000,0,40248.16000,0
40248.17000,0,40248.17000,0,40248.17000,0,40248.17000,0
40248.18000,0,40248.18000,0,40248.18000,0,40248.18000,0
40248.19000,0,40248.19000,0,40248.19000,0,40248.19000,0
40248.20000,0,40248.20000,0,40248.20000,0,40248.20000,0
40248.21000,0,40248.21000,0,40248.21000,0,40248.21000,0
40248.22000,0,40248.22000,0,40248.22000,0,40248.22000,0
40248.23000,0,40248.23000,0,40248.23000,0,40248.23000,0
40248.24000,0,40248.24000,0,40248.24000,0,40248.24000,0
40248.25000,0,40248.25000,0,40248.25000,0,40248.25000,0
40248.26000,0,40248.26000,0,40248.26000,0,40248.26000,0
40248.27000,0,40248.27000,0,40248.27000,0,40248.27000,0
40248.28000,0,40248.28000,0,40248.28000,0,40248.28000,0
40248.29000,0,40248.29000,0,40248.29000,0,40248.29000,0
40248.30000,0,40248.30000,0,40248.30000,0,40248.30000,0
40248.31000,0,40248.31000,0,40248.31000,0,40248.31000,0
40248.32000,0,40248.32000,0,40248.32000,0,40248.32000,0
40248.33000,0,40248.33000,0,40248.33000,0,40248.33000,0
40248.34000,0,40248.34000,0,40248.34000,0,40248.34000,0
40248.35000,0,40248.35000,0,40248.35000,0,40248.35000,0
40248.36000,0,40248.36000,0,40248.36000,0,40248.36000,0
40248.37000,0,40248.37000,0,40248.37000,0,40248.37000,0
40248.38000,0,40248.38000,0,40248.38000,0,40248.38000,0
40248.39000,0,40248.39000,0,40248.39000,0,40248.39000,0
40248.40000,0,40248.40000,0,40248.40000,0,40248.40000,0
40248.41000,0,40248.41000,0,40248.41000,0,40248.41000,0
40248.42000,0,40248.42000,0,40248.42000,0,40248.42000,0
40248.43000,0,40248.43000,0,40248.43000,0,40248.43000,0
40248.44000,0,40248.44000,0,40248.44000,0,40248.44000,0
40248.45000,0,40248.45000,0,40248.45000,0,40248.45000,0
40248.46000,0,40248.46000,0,40248.46000,0,40248.46000,0
40248.47000,0,40248.47000,0,40248.47000,0,40248.47000,0
40248.48000,0,40248.48000,0,40248.48000,0,40248.48000,0
40248.49000,0,40248.49000,0,40248.49000,0,40248.49000,0
40248.50000,0,40248.50000,0,40248.50000,0,40248.50000,0
40248.51000,0,40248.51000,0,40248.51000,0,40248.51000,0
40248.52000,0,40248.52000,0,40248.52000,0,40248.52000,0
40248.53000,0,40248.53000,0,40248.53000,0,40248.53000,0
40248.54000,0,40248.54000,0,40248.54000,0,40248.54000,0
40248.55000,0,40248.55000,0,40248.55000,0,40248.55000,0
40248.56000,0,40248.56000,0,40248.56000,0,40248.56000,0
40248.57000,0,40248.57000,0,40248.57000,0,40248.57000,0
40248.58000,0,40248.58000,0,40248.58000,0,40248.58000,0
40248.59000,0,40248.59000,0,40248.59000,0,40248.59000,0
40248.60000,0,40248.60000,0,40248.60000,0,40248.60000,0
40248.61000,0,40248.61000,0,40248.61000,0,40248.61000,0
40248.62000,0,40248.62000,0,40248.62000,0,40248.62000,0
40248.63000,0,40248.63000,0,40248.63000,0,40248.63000,0
40248.64000,0,40248.64000,0,40248.64000,0,40248.64000,0
40248.65000,0,40248.65000,0,40248.65000,0,40248.65000,0
40248.66000,0,40248.66000,0,40248.66000,0,40248.66000,0
40248.67000,0,40248.67000,0,40248.67000,0,40248.67000,0
40248.68000,0,40248.68000,0,40248.68000,0,40248.68000,0
